Span	12800 Hz			Span	12800 Hz			
1.033700000e+004	7.606915664e-003	5.094312429e-001		1.033700000e+004	-2.819645552e-001	-5.383952138e-004		
1.033800000e+004	2.699606586e-003	5.000690818e-001		1.033800000e+004	-2.797759957e-001	-1.650438369e-003		
1.033900000e+004	-2.512290142e-002	5.207903385e-001		1.033900000e+004	-2.689382657e-001	-3.671655413e-003		
1.034000000e+004	-1.254046895e-002	5.454038382e-001		1.034000000e+004	-2.818685292e-001	6.938872232e-005		
1.034100000e+004	1.693582721e-002	5.479960442e-001		1.034100000e+004	-2.956098351e-001	-1.028302211e-002		
1.034200000e+004	9.924178012e-003	4.880424142e-001		1.034200000e+004	-2.690879947e-001	-3.580428043e-003		
1.034300000e+004	-2.839153633e-002	4.993959963e-001		1.034300000e+004	-2.722929830e-001	-5.947207692e-003		
1.034400000e+004	-4.580083117e-002	4.929377735e-001		1.034400000e+004	-2.766000142e-001	-1.466160594e-002		
1.034500000e+004	-3.946406394e-002	4.983931482e-001		1.034500000e+004	-2.722764702e-001	-1.749958301e-002		
1.034600000e+004	-2.509332076e-002	4.970390201e-001		1.034600000e+004	-2.800192481e-001	-1.672951424e-002		
1.034700000e+004	3.322363831e-003	4.757164121e-001		1.034700000e+004	-2.796144302e-001	-1.184127869e-002		
1.034800000e+004	2.613817528e-002	4.699973166e-001		1.034800000e+004	-2.550622823e-001	-9.412619351e-003		
1.034900000e+004	-1.794958301e-002	4.658902884e-001		1.034900000e+004	-2.752040116e-001	-2.134928528e-002		
1.035000000e+004	-2.398830466e-002	4.701926112e-001		1.035000000e+004	-2.837363141e-001	-3.597344300e-002		
1.035100000e+004	-1.174205914e-002	4.276504815e-001		1.035100000e+004	-2.580846623e-001	-2.744932375e-002		
1.035200000e+004	-6.185384002e-003	4.739073217e-001		1.035200000e+004	-2.664399096e-001	-9.660025661e-003		
1.035300000e+004	-1.330189127e-002	5.071352124e-001		1.035300000e+004	-2.876347829e-001	-1.451141236e-002		
1.035400000e+004	-2.474417724e-002	5.061346292e-001		1.035400000e+004	-2.859008170e-001	-1.795161023e-002		
1.035500000e+004	-2.079668455e-002	4.539211690e-001		1.035500000e+004	-2.716186274e-001	-3.028580984e-002		
1.035600000e+004	-5.479137227e-002	4.720976949e-001		1.035600000e+004	-2.718475408e-001	-3.909049959e-002		
1.035700000e+004	1.323380508e-003	4.630132914e-001		1.035700000e+004	-2.790242823e-001	-1.620098430e-002		
1.035800000e+004	6.119676400e-004	4.970871508e-001		1.035800000e+004	-2.837388897e-001	-2.141238396e-002		
1.035900000e+004	-1.403926406e-002	4.519370198e-001		1.035900000e+004	-2.671262113e-001	-2.189527667e-002		
1.036000000e+004	3.756491840e-002	4.670720696e-001		1.036000000e+004	-2.612753299e-001	-1.520638833e-002		
1.036100000e+004	-3.678593785e-002	4.481353462e-001		1.036100000e+004	-2.832206014e-001	-3.885011040e-002		
1.036200000e+004	-1.902403496e-002	4.697729945e-001		1.036200000e+004	-2.591585569e-001	-2.532005892e-002		
1.036300000e+004	-3.397544846e-002	4.464473724e-001		1.036300000e+004	-2.601948594e-001	-3.378231475e-002		
1.036400000e+004	-1.132450067e-002	4.445930123e-001		1.036400000e+004	-2.597693458e-001	-3.715713408e-002		
1.036500000e+004	3.468768904e-003	4.358273447e-001		1.036500000e+004	-2.562185031e-001	-2.468841452e-002		
1.036600000e+004	1.380185410e-002	4.828897119e-001		1.036600000e+004	-2.706831549e-001	-3.169764255e-002		
1.036700000e+004	-3.131369129e-002	4.754726291e-001		1.036700000e+004	-2.713268231e-001	-3.684963903e-002		
1.036800000e+004	-4.152312502e-002	4.785151482e-001		1.036800000e+004	-2.674556077e-001	-3.352820299e-002		
1.036900000e+004	6.859011046e-005	4.825635254e-001		1.036900000e+004	-2.671312528e-001	-2.245737895e-002		
1.037000000e+004	8.824118413e-003	4.807892442e-001		1.037000000e+004	-2.709612046e-001	-2.473809203e-002		
1.037100000e+004	-2.731211297e-002	4.681341946e-001		1.037100000e+004	-2.706246296e-001	-4.609732332e-002		
1.037200000e+004	-2.999044582e-002	4.895171523e-001		1.037200000e+004	-2.545692016e-001	-2.809757679e-002		
1.037300000e+004	-3.861874342e-002	4.547915161e-001		1.037300000e+004	-2.708728870e-001	-5.397762367e-002		
1.037400000e+004	5.245362408e-003	4.580406547e-001		1.037400000e+004	-2.517777442e-001	-3.414002845e-002		
1.037500000e+004	-2.076420560e-002	4.703921378e-001		1.037500000e+004	-2.606754460e-001	-4.019423219e-002		
1.037600000e+004	-3.251455352e-002	4.524461925e-001		1.037600000e+004	-2.666461545e-001	-3.961614004e-002		
1.037700000e+004	-2.414581366e-002	4.527361989e-001		1.037700000e+004	-2.592086797e-001	-3.923381249e-002		
1.037800000e+004	-5.987363681e-002	4.599471390e-001		1.037800000e+004	-2.729754488e-001	-6.357900763e-002		
1.037900000e+004	-8.684870787e-003	4.819029272e-001		1.037900000e+004	-2.603621423e-001	-3.154975851e-002		
1.038000000e+004	-3.593242541e-002	4.489030242e-001		1.038000000e+004	-2.512358924e-001	-4.979950230e-002		
1.038100000e+004	-3.269582987e-002	5.109812617e-001		1.038100000e+004	-2.605030486e-001	-3.084281810e-002		
1.038200000e+004	-8.110143989e-002	5.261762142e-001		1.038200000e+004	-2.731921420e-001	-4.444118101e-002		
1.038300000e+004	-1.826032298e-003	4.879506528e-001		1.038300000e+004	-2.644886111e-001	-2.822995959e-002		
1.038400000e+004	-8.591428399e-003	5.161928535e-001		1.038400000e+004	-2.638359011e-001	-2.736392419e-002		
1.038500000e+004	2.778535010e-003	4.515126944e-001		1.038500000e+004	-2.547390965e-001	-4.223877559e-002		
1.038600000e+004	-1.954619400e-002	4.931637943e-001		1.038600000e+004	-2.696473090e-001	-4.658889709e-002		
1.038700000e+004	-9.844364598e-003	5.024893284e-001		1.038700000e+004	-2.627986122e-001	-3.646144800e-002		
1.038800000e+004	1.152250823e-002	4.855705202e-001		1.038800000e+004	-2.657984516e-001	-3.366897915e-002		
1.038900000e+004	-3.782625496e-002	4.810562730e-001		1.038900000e+004	-2.630023729e-001	-6.492319335e-002		
1.039000000e+004	5.244464055e-002	5.134024024e-001		1.039000000e+004	-2.656259811e-001	-2.961733142e-002		
1.039100000e+004	8.053158224e-002	5.124278069e-001		1.039100000e+004	-2.632851719e-001	-2.551226616e-002		
1.039200000e+004	1.122279465e-002	5.114077926e-001		1.039200000e+004	-2.613509889e-001	-3.654356419e-002		
1.039300000e+004	-4.439747892e-003	5.277344584e-001		1.039300000e+004	-2.780430527e-001	-5.119077400e-002		
1.039400000e+004	-2.358393185e-002	4.840632081e-001		1.039400000e+004	-2.671584696e-001	-5.406987766e-002		
1.039500000e+004	-2.827609330e-002	5.069368482e-001		1.039500000e+004	-2.645299295e-001	-6.565059887e-002		
1.039600000e+004	1.218634564e-002	5.068092942e-001		1.039600000e+004	-2.679991400e-001	-5.236171291e-002		
1.039700000e+004	7.167018205e-002	5.407298803e-001		1.039700000e+004	-2.661725273e-001	-3.956177037e-002		
1.039800000e+004	3.740765527e-002	4.975333810e-001		1.039800000e+004	-2.556881774e-001	-4.130359537e-002		
1.039900000e+004	2.168050967e-002	5.152160525e-001		1.039900000e+004	-2.554466968e-001	-4.377671205e-002		
1.040000000e+004	1.702360250e-002	5.744891763e-001		1.040000000e+004	-2.876613056e-001	-4.706083915e-002		
1.040100000e+004	9.345176630e-003	5.194600224e-001		1.040100000e+004	-2.602947579e-001	-5.755302077e-002		
1.040200000e+004	3.010317497e-002	5.702052712e-001		1.040200000e+004	-2.712702889e-001	-4.467954264e-002		
1.040300000e+004	-6.491796579e-003	5.916468501e-001		1.040300000e+004	-2.923585417e-001	-6.329257364e-002		
1.040400000e+004	3.366043046e-002	5.650203228e-001		1.040400000e+004	-2.712913134e-001	-4.758119150e-002		
1.040500000e+004	9.037210047e-002	5.759649873e-001		1.040500000e+004	-2.645113892e-001	-3.084050969e-002		
1.040600000e+004	4.640801251e-002	5.671926737e-001		1.040600000e+004	-2.795437396e-001	-5.217238718e-002		
1.040700000e+004	7.478640974e-002	5.784209967e-001		1.040700000e+004	-2.802300413e-001	-3.957798628e-002		
1.040800000e+004	7.437578589e-002	5.933231115e-001		1.040800000e+004	-2.832458637e-001	-3.991915984e-002		
1.040900000e+004	9.539081156e-002	6.161707640e-001		1.040900000e+004	-2.831925992e-001	-4.382815911e-002		
1.041000000e+004	8.732643723e-002	5.307698250e-001		1.041000000e+004	-2.554093057e-001	-4.372732908e-002		
1.041100000e+004	9.944991767e-002	5.701005459e-001		1.041100000e+004	-2.694281316e-001	-3.441708269e-002		
1.041200000e+004	9.968872368e-002	6.055373549e-001		1.041200000e+004	-2.748309222e-001	-4.184688106e-002		
1.041300000e+004	9.808680415e-002	5.768613815e-001		1.041300000e+004	-2.722053412e-001	-4.383831974e-002		
1.041400000e+004	4.330460355e-002	5.434659123e-001		1.041400000e+004	-2.588444860e-001	-7.345486115e-002		
1.041500000e+004	9.523802996e-002	6.036211848e-001		1.041500000e+004	-2.861647834e-001	-4.328445329e-002		
1.041600000e+004	1.532454342e-001	5.662644506e-001		1.041600000e+004	-2.742606480e-001	-3.707690388e-002		
1.041700000e+004	1.584704965e-001	6.284396648e-001		1.041700000e+004	-2.857935572e-001	-2.744130941e-002		
1.041800000e+004	1.678633988e-001	6.110842228e-001		1.041800000e+004	-2.805189230e-001	-2.527690248e-002		
1.041900000e+004	9.645381570e-002	5.774868131e-001		1.041900000e+004	-2.677181859e-001	-5.867584622e-002		
1.042000000e+004	1.274307221e-001	5.444799066e-001		1.042000000e+004	-2.612854494e-001	-5.056578767e-002		
1.042100000e+004	1.064099371e-001	5.890576839e-001		1.042100000e+004	-2.813853123e-001	-6.521690646e-002		
1.042200000e+004	1.105782390e-001	5.619665980e-001		1.042200000e+004	-2.629178729e-001	-5.592183024e-002		
1.042300000e+004	1.016772836e-001	5.883113742e-001		1.042300000e+004	-2.879626449e-001	-6.470916700e-002		
1.042400000e+004	2.374104410e-001	5.590983629e-001		1.042400000e+004	-2.567031997e-001	-2.416542954e-002		
1.042500000e+004	1.301513910e-001	6.370471716e-001		1.042500000e+004	-2.939469617e-001	-6.127807831e-002		
1.042600000e+004	1.707815379e-001	5.831729770e-001		1.042600000e+004	-2.839475823e-001	-4.632074311e-002		
1.042700000e+004	1.821442544e-001	5.306513906e-001		1.042700000e+004	-2.618044683e-001	-5.239731851e-002		
1.042800000e+004	2.063622475e-001	5.350205898e-001		1.042800000e+004	-2.618609477e-001	-4.951659827e-002		
1.042900000e+004	1.241331398e-001	5.793653131e-001		1.042900000e+004	-2.846079093e-001	-7.604137508e-002		
1.043000000e+004	2.690868378e-001	5.594660044e-001		1.043000000e+004	-2.749366841e-001	-3.165329423e-002		
1.043100000e+004	2.322551310e-001	5.636813641e-001		1.043100000e+004	-2.731485586e-001	-4.843504098e-002		
1.043200000e+004	3.175011575e-001	5.647159219e-001		1.043200000e+004	-2.845754136e-001	-3.354531738e-003		
1.043300000e+004	2.577833831e-001	5.366261005e-001		1.043300000e+004	-2.673764415e-001	-4.400831971e-002		
1.043400000e+004	3.015627265e-001	5.739679933e-001		1.043400000e+004	-2.949186563e-001	-2.785385857e-002		
1.043500000e+004	3.329161704e-001	5.085324049e-001		1.043500000e+004	-2.653724265e-001	-1.908791964e-002		
1.043600000e+004	3.186824918e-001	5.425197482e-001		1.043600000e+004	-2.796827644e-001	-4.312600675e-002		
1.043700000e+004	3.429932296e-001	5.362054110e-001		1.043700000e+004	-2.663260922e-001	-1.013144485e-002		
1.043800000e+004	2.948709130e-001	5.230447054e-001		1.043800000e+004	-2.632887703e-001	-3.087244149e-002		
1.043900000e+004	3.832575381e-001	5.061534047e-001		1.043900000e+004	-2.706544403e-001	-3.605981753e-003		
1.044000000e+004	3.537505269e-001	4.475739896e-001		1.044000000e+004	-2.527626819e-001	-1.018619469e-002		
1.044100000e+004	3.818813562e-001	5.614249110e-001		1.044100000e+004	-3.014510172e-001	-1.080401948e-002		
1.044200000e+004	3.955441415e-001	5.088548660e-001		1.044200000e+004	-2.863530725e-001	-6.921201540e-003		
1.044300000e+004	3.654201329e-001	4.208849072e-001		1.044300000e+004	-2.652955436e-001	-1.040241299e-002		
1.044400000e+004	3.807145655e-001	4.921235740e-001		1.044400000e+004	-2.710021394e-001	-8.032129915e-003		
1.044500000e+004	3.844894767e-001	4.272174537e-001		1.044500000e+004	-2.602095455e-001	-1.489044512e-002		
1.044600000e+004	3.531751335e-001	4.505762756e-001		1.044600000e+004	-2.638603779e-001	-1.960041405e-002		
1.044700000e+004	4.217095971e-001	4.371365607e-001		1.044700000e+004	-2.692750051e-001	-2.634349396e-003		
1.044800000e+004	4.185519814e-001	4.130515754e-001		1.044800000e+004	-2.570053061e-001	-2.344369314e-003		
1.044900000e+004	4.692444503e-001	4.009832442e-001		1.044900000e+004	-2.681690532e-001	1.569404285e-002		
1.045000000e+004	4.445943832e-001	3.441534340e-001		1.045000000e+004	-2.487956414e-001	1.625153859e-002		
1.045100000e+004	4.249950945e-001	3.719967604e-001		1.045100000e+004	-2.685416676e-001	1.532093522e-002		
1.045200000e+004	4.244422317e-001	3.268788457e-001		1.045200000e+004	-2.446381564e-001	2.209790256e-002		
1.045300000e+004	4.182347357e-001	3.061563671e-001		1.045300000e+004	-2.390155125e-001	3.268796533e-003		
1.045400000e+004	3.892171681e-001	4.146549702e-001		1.045400000e+004	-2.715106918e-001	-9.811400848e-003		
1.045500000e+004	4.429415762e-001	3.189335465e-001		1.045500000e+004	-2.358788949e-001	1.710045731e-002		
1.045600000e+004	4.925044179e-001	2.894117534e-001		1.045600000e+004	-2.382816635e-001	3.511215000e-002		
1.045700000e+004	3.828014731e-001	3.106052279e-001		1.045700000e+004	-2.433758266e-001	-5.204775844e-003		
1.045800000e+004	4.648114443e-001	2.886162102e-001		1.045800000e+004	-2.490827147e-001	2.518037417e-002		
1.045900000e+004	4.672319591e-001	2.866910398e-001		1.045900000e+004	-2.376977992e-001	3.317237529e-002		
1.046000000e+004	4.573492408e-001	2.778892517e-001		1.046000000e+004	-2.327226777e-001	2.680599805e-002		
1.046100000e+004	3.905575871e-001	2.783324718e-001		1.046100000e+004	-2.358173558e-001	-3.315393602e-003		
1.046200000e+004	4.597102404e-001	2.179179639e-001		1.046200000e+004	-2.249516235e-001	3.820643764e-002		
1.046300000e+004	3.960168660e-001	3.021738529e-001		1.046300000e+004	-2.385187054e-001	2.736475474e-003		
1.046400000e+004	3.883226216e-001	2.749508619e-001		1.046400000e+004	-2.428715668e-001	-2.711398115e-003		
1.046500000e+004	4.662963152e-001	2.738761306e-001		1.046500000e+004	-2.453398749e-001	2.635006412e-002		
1.046600000e+004	4.427644014e-001	1.961584389e-001		1.046600000e+004	-2.221606594e-001	2.601808994e-002		
1.046700000e+004	4.343769550e-001	2.278261185e-001		1.046700000e+004	-2.227104936e-001	1.888146240e-002		
1.046800000e+004	3.630040884e-001	2.802473605e-001		1.046800000e+004	-2.372029101e-001	-3.303935204e-003		
1.046900000e+004	3.861266077e-001	2.516189218e-001		1.046900000e+004	-2.300960372e-001	9.830766560e-003		
1.047000000e+004	3.521592617e-001	2.207596451e-001		1.047000000e+004	-2.213413058e-001	-5.083069139e-003		
1.047100000e+004	3.964683712e-001	1.780384779e-001		1.047100000e+004	-2.029335425e-001	1.900007240e-002		
1.047200000e+004	4.310890734e-001	2.502394617e-001		1.047200000e+004	-2.393289075e-001	1.636169242e-002		
1.047300000e+004	4.287945330e-001	2.221192420e-001		1.047300000e+004	-2.276343416e-001	2.312207395e-002		
1.047400000e+004	3.779011667e-001	2.264729142e-001		1.047400000e+004	-2.316707940e-001	8.033001561e-003		
1.047500000e+004	3.973738551e-001	1.830755025e-001		1.047500000e+004	-2.118563239e-001	2.403781883e-002		
1.047600000e+004	3.912474513e-001	1.709834337e-001		1.047600000e+004	-2.077357917e-001	1.707647936e-002		
1.047700000e+004	3.252009153e-001	1.865928769e-001		1.047700000e+004	-2.105250388e-001	-3.407325938e-003		
1.047800000e+004	3.253979981e-001	2.164852917e-001		1.047800000e+004	-2.187124917e-001	-1.317494644e-002		
1.047900000e+004	3.701058328e-001	1.533042043e-001		1.047900000e+004	-1.976554377e-001	9.161131662e-003		
1.048000000e+004	3.600168228e-001	1.512706876e-001		1.048000000e+004	-1.953624496e-001	1.907103986e-003		
1.048100000e+004	4.159169197e-001	1.702040136e-001		1.048100000e+004	-2.096843867e-001	2.770507491e-002		
1.048200000e+004	3.378994465e-001	2.129122466e-001		1.048200000e+004	-2.158554035e-001	-1.038806209e-003		
1.048300000e+004	3.805688322e-001	1.802920252e-001		1.048300000e+004	-2.063703120e-001	1.808236960e-002		
1.048400000e+004	3.670654595e-001	1.940751970e-001		1.048400000e+004	-2.132580622e-001	8.127591930e-003		
1.048500000e+004	3.466220796e-001	2.480863780e-001		1.048500000e+004	-2.262470702e-001	-5.205073813e-003		
1.048600000e+004	3.772705495e-001	1.408800930e-001		1.048600000e+004	-1.964489480e-001	1.834205030e-002		
1.048700000e+004	3.654673994e-001	1.694977731e-001		1.048700000e+004	-2.074613404e-001	8.277592576e-003		
1.048800000e+004	3.640164733e-001	1.140190288e-001		1.048800000e+004	-1.864894439e-001	1.612863715e-002		
1.048900000e+004	3.158281744e-001	2.549133003e-001		1.048900000e+004	-2.253513087e-001	-2.011333886e-002		
1.049000000e+004	2.929166555e-001	2.173973322e-001		1.049000000e+004	-2.053125831e-001	-2.221904243e-002		
1.049100000e+004	3.224604726e-001	1.736088246e-001		1.049100000e+004	-1.954968897e-001	-5.045559273e-003		
1.049200000e+004	3.000769019e-001	1.986757517e-001		1.049200000e+004	-2.017741433e-001	-1.492077176e-002		
1.049300000e+004	3.623309433e-001	1.958488971e-001		1.049300000e+004	-2.062263735e-001	2.131919867e-003		
1.049400000e+004	2.988779843e-001	1.445100904e-001		1.049400000e+004	-1.816263131e-001	-8.486212092e-003		
1.049500000e+004	3.476638198e-001	1.954692304e-001		1.049500000e+004	-2.051883722e-001	-2.482962222e-003		
1.049600000e+004	2.741948068e-001	1.820026934e-001		1.049600000e+004	-1.879700744e-001	-2.186368509e-002		
1.049700000e+004	2.760924399e-001	1.870199889e-001		1.049700000e+004	-1.867040730e-001	-2.123947051e-002		
1.049800000e+004	3.224096000e-001	1.815649122e-001		1.049800000e+004	-1.941568550e-001	-1.177453702e-002		
1.049900000e+004	3.252820373e-001	1.676241755e-001		1.049900000e+004	-1.930863579e-001	-2.093485983e-003		
1.050000000e+004	2.797406614e-001	2.098845392e-001		1.050000000e+004	-1.973958552e-001	-3.024638201e-002		
1.050100000e+004	3.384192288e-001	2.269392759e-001		1.050100000e+004	-2.114450945e-001	-1.648093146e-002		
1.050200000e+004	2.964518666e-001	2.025872171e-001		1.050200000e+004	-1.954594437e-001	-2.741768651e-002		
1.050300000e+004	2.393478900e-001	2.650669515e-001		1.050300000e+004	-1.995927989e-001	-5.890379606e-002		
1.050400000e+004	3.014594615e-001	2.056499571e-001		1.050400000e+004	-1.924562981e-001	-2.871278608e-002		
1.050500000e+004	2.785269916e-001	2.543303967e-001		1.050500000e+004	-2.054220348e-001	-4.598868444e-002		
1.050600000e+004	3.476088941e-001	2.329985797e-001		1.050600000e+004	-2.120659846e-001	-2.159818886e-002		
1.050700000e+004	2.681594491e-001	1.495196819e-001		1.050700000e+004	-1.675175804e-001	-2.477691707e-002		
1.050800000e+004	3.475892544e-001	2.242468596e-001		1.050800000e+004	-2.106356778e-001	-2.537991077e-002		
1.050900000e+004	2.549474537e-001	2.286895663e-001		1.050900000e+004	-1.894361831e-001	-4.953043957e-002		
1.051000000e+004	3.152480125e-001	1.706255972e-001		1.051000000e+004	-1.850507894e-001	-2.108307894e-002		
1.051100000e+004	2.662277222e-001	1.810287535e-001		1.051100000e+004	-1.754404641e-001	-3.857831686e-002		
1.051200000e+004	2.616875172e-001	1.638879776e-001		1.051200000e+004	-1.646213657e-001	-3.399395962e-002		
1.051300000e+004	2.365778834e-001	2.758067548e-001		1.051300000e+004	-1.898487277e-001	-7.017829630e-002		
1.051400000e+004	2.226554155e-001	1.957666129e-001		1.051400000e+004	-1.666522870e-001	-5.657508368e-002		
1.051500000e+004	2.062352300e-001	2.028856426e-001		1.051500000e+004	-1.618798667e-001	-6.334915353e-002		
1.051600000e+004	3.153339326e-001	2.295640409e-001		1.051600000e+004	-1.950781163e-001	-3.998794619e-002		
1.051700000e+004	2.660548985e-001	1.978932172e-001		1.051700000e+004	-1.733409345e-001	-5.145528842e-002		
1.051800000e+004	2.935438454e-001	2.150407434e-001		1.051800000e+004	-1.830739729e-001	-5.008497275e-002		
1.051900000e+004	3.117658496e-001	2.350345701e-001		1.051900000e+004	-1.974167701e-001	-4.866756196e-002		
1.052000000e+004	2.612261176e-001	2.014097869e-001		1.052000000e+004	-1.728509225e-001	-5.126161531e-002		
1.052100000e+004	3.644010127e-001	2.063948810e-001		1.052100000e+004	-2.019893935e-001	-3.154759852e-002		
1.052200000e+004	3.236708045e-001	2.046421915e-001		1.052200000e+004	-1.910096065e-001	-4.346150862e-002		
1.052300000e+004	3.035885096e-001	2.651076317e-001		1.052300000e+004	-1.969435083e-001	-6.741188206e-002		
1.052400000e+004	2.112822086e-001	1.799768507e-001		1.052400000e+004	-1.527853363e-001	-6.371874033e-002		
1.052500000e+004	3.041928113e-001	2.270493060e-001		1.052500000e+004	-1.905920021e-001	-5.477588421e-002		
1.052600000e+004	2.614566982e-001	2.306399047e-001		1.052600000e+004	-1.749107959e-001	-7.330927410e-002		
1.052700000e+004	3.331936896e-001	1.938616931e-001		1.052700000e+004	-1.905052189e-001	-4.417543361e-002		
1.052800000e+004	2.635763586e-001	1.526881605e-001		1.052800000e+004	-1.527019598e-001	-5.350962713e-002		
1.052900000e+004	2.641060352e-001	1.737059504e-001		1.052900000e+004	-1.584371059e-001	-5.907843111e-002		
1.053000000e+004	3.718114197e-001	1.802576780e-001		1.053000000e+004	-1.882024583e-001	-3.910720413e-002		
1.053100000e+004	2.992210090e-001	2.404960245e-001		1.053100000e+004	-1.830934813e-001	-7.627978238e-002		
1.053200000e+004	2.941670716e-001	2.212694436e-001		1.053200000e+004	-1.775667355e-001	-6.435135284e-002		
1.053300000e+004	3.005532324e-001	1.740809679e-001		1.053300000e+004	-1.649269246e-001	-6.061599311e-002		
1.053400000e+004	3.347090781e-001	2.328221202e-001		1.053400000e+004	-1.935101180e-001	-6.582052121e-002		
1.053500000e+004	2.900269926e-001	2.385771126e-001		1.053500000e+004	-1.724616492e-001	-8.122758208e-002		
1.053600000e+004	3.236050606e-001	1.949622333e-001		1.053600000e+004	-1.736186555e-001	-6.288509795e-002		
1.053700000e+004	3.216290474e-001	2.530314922e-001		1.053700000e+004	-1.880354129e-001	-8.125778542e-002		
1.053800000e+004	3.215021491e-001	2.452986389e-001		1.053800000e+004	-1.816180202e-001	-9.134334530e-002		
1.053900000e+004	3.849999011e-001	1.925102919e-001		1.053900000e+004	-1.957642171e-001	-5.342451527e-002		
1.054000000e+004	3.543983996e-001	2.012545317e-001		1.054000000e+004	-1.797083324e-001	-6.950816478e-002		
1.054100000e+004	3.762416244e-001	2.337814271e-001		1.054100000e+004	-2.030860844e-001	-8.352948408e-002		
1.054200000e+004	4.074282348e-001	2.055472136e-001		1.054200000e+004	-1.997218139e-001	-5.944456557e-002		
1.054300000e+004	3.650345802e-001	1.343455315e-001		1.054300000e+004	-1.714852967e-001	-5.389128339e-002		
1.054400000e+004	4.228244424e-001	1.717514545e-001		1.054400000e+004	-1.901425596e-001	-5.171895346e-002		
1.054500000e+004	4.030178785e-001	2.400051206e-001		1.054500000e+004	-2.045535266e-001	-8.646306244e-002		
1.054600000e+004	4.634097815e-001	2.100425661e-001		1.054600000e+004	-2.195264750e-001	-5.888619647e-002		
1.054700000e+004	4.362975955e-001	1.167216301e-001		1.054700000e+004	-1.879570140e-001	-4.041384345e-002		
1.054800000e+004	4.662313461e-001	2.699691951e-001		1.054800000e+004	-2.361007393e-001	-8.444610573e-002		
1.054900000e+004	3.733959794e-001	1.578504890e-001		1.054900000e+004	-1.690480961e-001	-7.830474430e-002		
1.055000000e+004	4.703294635e-001	7.385979593e-002		1.055000000e+004	-1.880294399e-001	-2.171017731e-002		
1.055100000e+004	3.730057478e-001	1.931159645e-001		1.055100000e+004	-1.819875111e-001	-9.987756582e-002		
1.055200000e+004	4.270709455e-001	1.366967857e-001		1.055200000e+004	-1.913904590e-001	-5.916621442e-002		
1.055300000e+004	4.710978866e-001	1.357065141e-001		1.055300000e+004	-2.010513089e-001	-5.571998753e-002		
1.055400000e+004	5.057664514e-001	1.189435869e-001		1.055400000e+004	-2.173142605e-001	-4.566921583e-002		
1.055500000e+004	5.426999331e-001	1.002730727e-001		1.055500000e+004	-2.263737105e-001	-3.220101864e-002		
1.055600000e+004	4.709947407e-001	1.400845796e-001		1.055600000e+004	-2.077672280e-001	-7.216619588e-002		
1.055700000e+004	4.937306941e-001	9.680124372e-002		1.055700000e+004	-2.178424126e-001	-4.328557210e-002		
1.055800000e+004	4.973005652e-001	7.552347332e-002		1.055800000e+004	-2.066881458e-001	-4.754178650e-002		
1.055900000e+004	4.571773410e-001	5.625868216e-002		1.055900000e+004	-1.921529495e-001	-4.542652965e-002		
1.056000000e+004	4.864681959e-001	6.802600622e-002		1.056000000e+004	-2.056548937e-001	-5.225345306e-002		
1.056100000e+004	5.501609445e-001	6.804429740e-002		1.056100000e+004	-2.330749434e-001	-4.375791145e-002		
1.056200000e+004	6.055583358e-001	1.220241003e-002		1.056200000e+004	-2.498286194e-001	-1.863911985e-002		
1.056300000e+004	6.601827145e-001	4.838117212e-002		1.056300000e+004	-2.736662806e-001	-1.572603058e-002		
1.056400000e+004	6.662737131e-001	1.228253320e-001		1.056400000e+004	-2.964156168e-001	-5.418604226e-002		
1.056500000e+004	6.053942442e-001	-3.261734173e-002		1.056500000e+004	-2.470495832e-001	2.499633369e-003		
1.056600000e+004	5.217691660e-001	6.991029251e-003		1.056600000e+004	-2.174314754e-001	-3.618583451e-002		
1.056700000e+004	5.966263413e-001	-5.870641395e-002		1.056700000e+004	-2.470722882e-001	-9.476815866e-004		
1.056800000e+004	5.950856805e-001	-1.212057471e-002		1.056800000e+004	-2.504348782e-001	-2.848398458e-002		
1.056900000e+004	4.574983418e-001	-2.810341865e-002		1.056900000e+004	-1.955379158e-001	-5.052114024e-002		
1.057000000e+004	5.376860499e-001	-4.294486716e-002		1.057000000e+004	-2.261979155e-001	-3.462872528e-002		
1.057100000e+004	5.476511717e-001	-1.045640483e-001		1.057100000e+004	-2.264576990e-001	-5.692244267e-003		
1.057200000e+004	5.805177689e-001	-8.621349186e-002		1.057200000e+004	-2.432685851e-001	-1.398628109e-002		
1.057300000e+004	6.261259913e-001	-2.137412280e-001		1.057300000e+004	-2.467676792e-001	5.586483936e-002		
1.057400000e+004	5.357441306e-001	-7.356447726e-002		1.057400000e+004	-2.306292673e-001	-2.464724911e-002		
1.057500000e+004	5.454526544e-001	-2.031050920e-001		1.057500000e+004	-2.235116721e-001	3.263371554e-002		
1.057600000e+004	5.156112313e-001	-8.228203654e-002		1.057600000e+004	-2.327333817e-001	-2.907529240e-002		
1.057700000e+004	5.190998316e-001	-2.218983471e-001		1.057700000e+004	-2.181139595e-001	2.302305686e-002		
1.057800000e+004	6.246297956e-001	-1.447698176e-001		1.057800000e+004	-2.781358638e-001	1.121243018e-002		
1.057900000e+004	5.153471231e-001	-1.272651404e-001		1.057900000e+004	-2.350673959e-001	-1.614600385e-002		
1.058000000e+004	6.033672690e-001	-1.858949363e-001		1.058000000e+004	-2.659856447e-001	2.621214664e-002		
