Span	12800 Hz			
Sample frequency	32768 Hz			
Frequency resolution	1 Hz			
X axis increment	1 Hz			
X axis	0-16384 Hz			
X axis unit	Hz			
Number of lines	16385			
Value type	Complex			
Y axis unit	g			
PhysicalChannelId	Input2			
Channel group	Group 1			
Channelgroup	Vibration			
Measured quantity	Acceleration			
Actual sensitivity	10.2774 mV/g			
Transducer sn				
Transducer id				
Cylinder offset	0 °			
User comment				
User channel id				
Channel id	4			
Channel name	C2			
DOF id	Point2:None			
Point direction sign				
Point direction absolute	None			
Point direction	None			
Point id node	Point2			
Point id component				
Point id	Point2			
8.073000000e+003	-1.971914212e-004	-6.696847642e-004		
8.074000000e+003	-6.944163589e-004	-2.811020025e-004		
8.075000000e+003	-6.096722215e-006	-4.794095407e-004		
8.076000000e+003	-5.274224192e-004	4.471027858e-004		
8.077000000e+003	4.460974970e-004	-8.616768752e-004		
8.078000000e+003	2.566747105e-004	-6.181819368e-004		
8.079000000e+003	2.424283237e-004	3.973962633e-004		
8.080000000e+003	-5.831037169e-004	9.389172034e-004		
8.081000000e+003	-9.835633070e-004	-5.292205404e-005		
8.082000000e+003	-2.923878897e-004	-5.008275905e-004		
8.083000000e+003	-3.987773186e-004	4.843459545e-004		
8.084000000e+003	-4.352716609e-004	-1.317685335e-005		
8.085000000e+003	-4.694626379e-004	-6.039704035e-005		
8.086000000e+003	2.667241794e-004	9.748464358e-004		
8.087000000e+003	7.375818566e-004	-9.170062554e-005		
8.088000000e+003	-2.995754598e-004	1.074198725e-004		
8.089000000e+003	1.072339850e-005	-9.403276752e-004		
8.090000000e+003	-7.452557366e-004	2.730502193e-004		
8.091000000e+003	-2.495877357e-004	-4.675966261e-005		
8.092000000e+003	-2.535646118e-004	-2.884103489e-005		
8.093000000e+003	6.798700854e-004	-8.523174473e-004		
8.094000000e+003	2.995968752e-004	-5.368899687e-004		
8.095000000e+003	-5.195001492e-004	4.854982544e-004		
8.096000000e+003	-2.065713148e-004	-4.217052246e-004		
8.097000000e+003	4.593136421e-004	-4.670125462e-004		
8.098000000e+003	-3.281543461e-004	1.140907073e-004		
8.099000000e+003	7.268711698e-004	-2.089166088e-004		
8.100000000e+003	1.998951618e-005	1.353451857e-004		
8.101000000e+003	2.591431311e-004	-2.421174207e-004		
8.102000000e+003	3.694860263e-004	1.246774793e-003		
8.103000000e+003	-2.121824083e-004	-2.320244325e-004		
8.104000000e+003	5.528185439e-005	1.241406435e-005		
8.105000000e+003	-2.690416950e-004	-3.778066178e-004		
8.106000000e+003	3.735473293e-004	-5.097589005e-004		
8.107000000e+003	7.880896993e-004	6.071638845e-004		
8.108000000e+003	2.914950198e-004	1.240450889e-004		
8.109000000e+003	-4.590987759e-004	3.901953916e-005		
8.110000000e+003	-7.757682997e-004	2.169944727e-005		
8.111000000e+003	8.821455251e-004	-1.564106264e-005		
8.112000000e+003	-5.057347539e-004	3.744089901e-005		
8.113000000e+003	-3.153787598e-004	2.094370004e-005		
8.114000000e+003	-1.595358875e-004	-5.317234938e-005		
8.115000000e+003	-2.123506212e-004	-6.444678806e-004		
8.116000000e+003	-3.524896849e-004	-2.409129207e-005		
8.117000000e+003	-1.083510977e-003	-2.968996519e-004		
8.118000000e+003	6.154606627e-004	3.878099320e-004		
8.119000000e+003	3.320125353e-004	8.562346119e-004		
8.120000000e+003	-1.330138996e-004	-3.524324427e-004		
8.121000000e+003	5.097765647e-004	1.088589796e-003		
8.122000000e+003	-5.425752088e-004	-1.064070836e-003		
8.123000000e+003	-1.037633702e-003	3.395281978e-004		
8.124000000e+003	2.556038935e-004	-7.800386995e-004		
8.125000000e+003	1.141320661e-004	-6.013879970e-004		
8.126000000e+003	5.071811713e-004	-2.161465349e-004		
8.127000000e+003	6.832727583e-004	2.210126482e-004		
8.128000000e+003	-4.171590185e-005	-6.468815993e-004		
8.129000000e+003	3.930078414e-004	-1.509214042e-004		
8.130000000e+003	1.290293312e-004	-1.343641139e-004		
8.131000000e+003	-3.517885089e-005	4.806120315e-004		
8.132000000e+003	6.343567297e-004	-1.039243679e-004		
8.133000000e+003	1.951584549e-004	1.962749042e-004		
8.134000000e+003	-2.188874912e-004	-5.640355196e-004		
8.135000000e+003	-7.591517609e-004	-2.240700632e-004		
8.136000000e+003	-6.744050772e-004	5.845477125e-004		
8.137000000e+003	-2.245698585e-004	6.513325342e-004		
8.138000000e+003	-3.880586069e-004	1.907626017e-004		
8.139000000e+003	1.787775804e-003	-7.466890008e-004		
8.140000000e+003	8.169919295e-004	-1.985250783e-005		
8.141000000e+003	4.875978649e-004	-8.742954905e-005		
8.142000000e+003	-3.999374060e-004	4.701101329e-004		
8.143000000e+003	-2.505700659e-004	1.658966455e-003		
8.144000000e+003	-6.624471219e-004	-3.836882706e-005		
8.145000000e+003	5.872490908e-004	2.552902601e-004		
8.146000000e+003	1.191346633e-003	2.004071487e-004		
8.147000000e+003	-7.669628704e-004	7.323313346e-004		
8.148000000e+003	1.384829915e-004	-7.973941404e-004		
8.149000000e+003	1.930778054e-005	5.341028102e-005		
8.150000000e+003	1.452873995e-004	1.001904687e-004		
8.151000000e+003	-1.304349358e-004	-4.561899331e-005		
8.152000000e+003	3.328587756e-004	1.529251559e-004		
8.153000000e+003	7.215776271e-004	2.451637719e-004		
8.154000000e+003	6.897690767e-004	-1.064099136e-003		
8.155000000e+003	7.273183288e-004	-4.075634693e-004		
8.156000000e+003	-1.092302778e-003	5.875075475e-004		
8.157000000e+003	-1.219394242e-004	1.314490210e-004		
8.158000000e+003	6.821601552e-004	-3.271879944e-005		
8.159000000e+003	-1.366760976e-004	-4.212486637e-004		
8.160000000e+003	-2.620226701e-004	-2.225197978e-004		
8.161000000e+003	4.758610912e-004	-4.756620373e-004		
8.162000000e+003	-1.702556557e-004	2.499297647e-004		
8.163000000e+003	-3.971302804e-004	2.547261237e-004		
8.164000000e+003	1.086701633e-003	4.912594219e-004		
8.165000000e+003	4.307960817e-004	-9.644768282e-004		
8.166000000e+003	-6.411488749e-004	5.448797613e-004		
8.167000000e+003	-9.864246121e-004	-3.456074621e-004		
8.168000000e+003	5.573721042e-004	-3.525726161e-004		
8.169000000e+003	4.161033193e-004	-3.023134009e-004		
8.170000000e+003	3.194040460e-004	6.978397350e-004		
8.171000000e+003	6.179481245e-004	8.855066493e-004		
8.172000000e+003	-2.813595570e-004	7.071077082e-004		
8.173000000e+003	4.588232724e-004	4.427835246e-004		
8.174000000e+003	1.500538078e-004	-1.969197520e-004		
8.175000000e+003	-2.313531004e-004	3.865948816e-004		
8.176000000e+003	4.922531245e-004	-2.914798249e-004		
8.177000000e+003	1.697853362e-004	3.566853208e-004		
8.178000000e+003	6.972344297e-005	-1.050913713e-003		
8.179000000e+003	-8.622370468e-005	7.436935527e-004		
8.180000000e+003	-5.208316190e-005	1.830168306e-004		
8.181000000e+003	1.722247795e-004	2.252144392e-005		
8.182000000e+003	-1.080349476e-003	1.298252708e-005		
8.183000000e+003	6.250443824e-005	-1.052738628e-003		
8.184000000e+003	-5.057862743e-004	-8.626093706e-004		
8.185000000e+003	-3.877238193e-004	-1.183209450e-003		
8.186000000e+003	5.334526323e-004	4.879346231e-004		
8.187000000e+003	2.956349805e-004	-7.397920579e-004		
8.188000000e+003	3.632147120e-004	-1.990782074e-004		
8.189000000e+003	-9.875351735e-004	1.578518591e-004		
8.190000000e+003	6.069871957e-004	3.612820323e-004		
8.191000000e+003	-2.371502372e-004	-9.580148736e-006		
8.192000000e+003	4.443026878e-004	-1.774099632e-004		
8.193000000e+003	-6.857597452e-004	1.015678226e-003		
8.194000000e+003	8.560076491e-005	-3.799947627e-004		
8.195000000e+003	8.113791028e-004	-5.803933642e-004		
8.196000000e+003	8.371509822e-004	-2.443799258e-004		
8.197000000e+003	1.089116206e-003	1.032185978e-004		
8.198000000e+003	-1.857605588e-005	5.440511139e-004		
8.199000000e+003	1.346754277e-003	-9.564655149e-007		
8.200000000e+003	-1.713190676e-007	1.111543296e-004		
8.201000000e+003	-7.658138943e-004	-1.380075675e-004		
8.202000000e+003	5.336094727e-004	-4.811050900e-005		
8.203000000e+003	-4.260059194e-004	-5.063143228e-005		
8.204000000e+003	6.476125241e-004	-4.856993502e-004		
8.205000000e+003	3.133673275e-004	1.636948965e-003		
8.206000000e+003	1.789562398e-004	4.953181370e-004		
8.207000000e+003	-2.764966726e-004	-8.136208336e-004		
8.208000000e+003	-8.047524520e-006	8.952299252e-005		
8.209000000e+003	-2.177933119e-004	4.743834768e-004		
8.210000000e+003	5.468271373e-004	-1.478031144e-004		
8.211000000e+003	5.186344641e-004	7.947470783e-006		
8.212000000e+003	7.098972172e-004	-4.939196787e-004		
8.213000000e+003	-7.261548701e-004	-5.021919551e-004		
8.214000000e+003	-8.711653653e-004	9.166155670e-004		
8.215000000e+003	-4.818572582e-004	-8.366654084e-004		
8.216000000e+003	9.670510437e-004	6.416204171e-005		
8.217000000e+003	-5.300293038e-004	2.670956011e-004		
8.218000000e+003	-9.897864011e-004	6.194283506e-004		
8.219000000e+003	5.267450566e-004	-3.059959578e-005		
8.220000000e+003	-1.489639259e-004	-1.289747267e-003		
8.221000000e+003	1.793915516e-004	1.739805210e-004		
8.222000000e+003	1.794019791e-003	-3.300092941e-004		
8.223000000e+003	1.667052237e-004	-2.546260744e-004		
8.224000000e+003	-9.236786572e-004	5.087641058e-004		
8.225000000e+003	2.759451670e-004	2.317604202e-004		
8.226000000e+003	-4.258411491e-004	-1.029203612e-005		
8.227000000e+003	2.603025062e-004	-4.161339941e-004		
8.228000000e+003	3.682387579e-004	2.994556096e-004		
8.229000000e+003	2.626260523e-004	3.878619747e-004		
8.230000000e+003	3.376620910e-004	-2.071010490e-004		
8.231000000e+003	-5.118119290e-004	3.780059566e-004		
8.232000000e+003	-6.593512922e-004	3.631800247e-004		
8.233000000e+003	-3.421421813e-004	3.499797156e-004		
8.234000000e+003	4.830420373e-004	-1.939513937e-004		
8.235000000e+003	-9.042010033e-004	-3.330596102e-004		
8.236000000e+003	-1.867986888e-004	7.980225468e-004		
8.237000000e+003	3.949402599e-004	7.993937016e-004		
8.238000000e+003	1.777504607e-004	-1.639589507e-006		
8.239000000e+003	-3.383697011e-004	3.302494693e-004		
8.240000000e+003	3.355858191e-004	-2.648587137e-004		
8.241000000e+003	-1.632957250e-004	-8.938295913e-004		
8.242000000e+003	6.070232837e-004	1.007798881e-003		
8.243000000e+003	1.780120514e-004	2.683869111e-004		
8.244000000e+003	-1.082054256e-003	-1.585712927e-005		
8.245000000e+003	-6.001794757e-004	-3.952971989e-004		
8.246000000e+003	7.723219057e-005	3.193110719e-004		
8.247000000e+003	2.960603680e-004	8.034388837e-004		
8.248000000e+003	-1.229500787e-004	3.351346891e-005		
8.249000000e+003	-3.529081635e-004	-1.494977650e-003		
8.250000000e+003	-4.330919920e-004	1.572068308e-003		
8.251000000e+003	-8.221972464e-004	9.763870144e-004		
8.252000000e+003	-7.199224216e-004	-1.859978197e-004		
8.253000000e+003	9.925885409e-004	-1.085284513e-004		
8.254000000e+003	-6.970470806e-004	-6.569011530e-004		
8.255000000e+003	-2.368639399e-005	1.646038682e-005		
8.256000000e+003	6.323719836e-004	5.496384653e-005		
8.257000000e+003	4.557788680e-004	-7.442188708e-004		
8.258000000e+003	5.207988430e-004	1.064578917e-003		
8.259000000e+003	2.311834155e-004	-1.177378005e-003		
8.260000000e+003	-4.191013790e-004	-4.889780892e-004		
8.261000000e+003	-7.332460710e-004	2.208850580e-004		
8.262000000e+003	-5.731396247e-004	5.495279457e-004		
8.263000000e+003	-1.002756056e-003	-1.419448061e-005		
8.264000000e+003	6.203937170e-005	-3.259773838e-004		
8.265000000e+003	4.932301008e-005	-4.780775842e-005		
8.266000000e+003	-1.072974985e-003	8.490691338e-005		
8.267000000e+003	-7.160083909e-004	1.825032292e-004		
8.268000000e+003	-1.048229050e-003	-7.957829766e-005		
8.269000000e+003	-7.491099846e-004	-6.365023524e-004		
8.270000000e+003	-7.123185096e-005	-4.780522395e-005		
8.271000000e+003	-2.293716782e-004	1.134846755e-003		
8.272000000e+003	2.684068070e-004	-1.206338926e-003		
8.273000000e+003	-2.889904163e-004	1.461499269e-003		
8.274000000e+003	7.146743807e-005	8.100380411e-005		
8.275000000e+003	1.313182138e-004	7.861104376e-005		
8.276000000e+003	-2.599615931e-004	-1.652878074e-004		
8.277000000e+003	5.905357122e-004	7.992389980e-004		
8.278000000e+003	-1.850420238e-003	9.983271058e-004		
8.279000000e+003	7.039145833e-004	4.987181983e-004		
8.280000000e+003	-9.694028429e-004	9.282453112e-004		
8.281000000e+003	3.803080874e-004	-1.927575332e-004		
8.282000000e+003	-3.547253377e-004	5.550403432e-004		
8.283000000e+003	-4.043019670e-004	-1.853596363e-003		
8.284000000e+003	-3.793796281e-004	6.012199503e-004		
8.285000000e+003	7.351374156e-005	1.103078376e-003		
8.286000000e+003	1.134967270e-004	2.432808320e-004		
8.287000000e+003	-4.275105049e-004	3.271240094e-004		
8.288000000e+003	-9.489927203e-006	2.436238343e-004		
8.289000000e+003	-2.157780097e-004	2.748371698e-004		
8.290000000e+003	1.317425448e-003	-3.070072414e-004		
8.291000000e+003	-5.387049587e-004	1.187874491e-003		
8.292000000e+003	7.117224638e-004	6.096863896e-004		
8.293000000e+003	-8.715520769e-004	-5.978417792e-004		
8.294000000e+003	-6.113537036e-004	-1.215305612e-004		
8.295000000e+003	1.821356846e-003	6.175790295e-004		
8.296000000e+003	-9.182725769e-004	-7.894157916e-004		
8.297000000e+003	-8.334300225e-004	4.526218192e-005		
8.298000000e+003	-1.443071492e-003	-7.240533602e-004		
8.299000000e+003	-5.175326873e-004	-4.240463399e-004		
8.300000000e+003	8.057184120e-004	3.432355533e-004		
8.301000000e+003	3.970200457e-004	-9.481318044e-004		
8.302000000e+003	-1.191401525e-003	9.760526304e-004		
8.303000000e+003	4.294452501e-004	8.914630720e-004		
8.304000000e+003	-3.751974540e-004	-4.060366612e-004		
8.305000000e+003	6.710345511e-004	5.970412425e-004		
8.306000000e+003	-1.160496980e-003	-8.468196274e-004		
8.307000000e+003	7.994726204e-004	-1.076952929e-004		
8.308000000e+003	-1.448511381e-003	1.092670686e-003		
8.309000000e+003	4.542422781e-004	-4.950164696e-004		
8.310000000e+003	-2.223655928e-004	4.227638857e-004		
8.311000000e+003	7.107659413e-004	-6.770893136e-004		
8.312000000e+003	6.118171023e-004	8.218070685e-005		
8.313000000e+003	2.391367877e-005	2.757450209e-004		
8.314000000e+003	-3.528293634e-004	1.296230385e-003		
8.315000000e+003	-1.406990809e-004	-1.024959305e-003		
8.316000000e+003	-3.841857214e-004	5.302396114e-004		
8.317000000e+003	-3.027819991e-004	9.015764546e-004		
8.318000000e+003	-6.895021203e-004	-1.450527799e-004		
8.319000000e+003	-1.057421903e-003	-1.673921544e-004		
8.320000000e+003	2.961479289e-004	-3.613424323e-004		
8.321000000e+003	-2.633691806e-004	2.332613732e-004		
8.322000000e+003	1.922266238e-004	1.285063398e-004		
8.323000000e+003	-5.272625872e-004	2.230994854e-004		
8.324000000e+003	-1.212840112e-004	-2.475690384e-004		
8.325000000e+003	3.493883885e-005	-6.364573374e-004		
8.326000000e+003	4.977047481e-005	1.055845996e-003		
8.327000000e+003	2.610784224e-004	1.640545990e-003		
8.328000000e+003	3.442948435e-006	-4.368924403e-004		
8.329000000e+003	-2.072003385e-004	-5.050291857e-004		
8.330000000e+003	-4.190151476e-004	2.500041725e-004		
8.331000000e+003	-9.312916505e-005	-5.512418892e-005		
8.332000000e+003	6.340636570e-004	6.429657642e-004		
8.333000000e+003	-7.762553455e-004	3.605738524e-004		
8.334000000e+003	2.498567577e-004	3.223507040e-004		
8.335000000e+003	4.578055902e-004	-6.066177683e-005		
8.336000000e+003	-6.264477553e-004	9.094707445e-005		
8.337000000e+003	4.321106828e-004	-1.462304958e-004		
8.338000000e+003	7.128497870e-004	-1.148208439e-003		
8.339000000e+003	-6.413045282e-004	1.505340705e-003		
8.340000000e+003	3.597355894e-004	-8.671771286e-005		
8.341000000e+003	1.463065181e-004	-1.386562734e-004		
8.342000000e+003	1.469555445e-004	6.919834566e-004		
8.343000000e+003	7.585530322e-004	-3.283429772e-004		
8.344000000e+003	-1.567786180e-003	-1.458188668e-005		
8.345000000e+003	4.434173442e-004	1.431280183e-004		
8.346000000e+003	1.702287654e-003	4.286364036e-004		
8.347000000e+003	-7.154322647e-004	-6.980809549e-004		
8.348000000e+003	-2.149575058e-004	-6.545574261e-004		
8.349000000e+003	-2.255566284e-004	-3.994320787e-004		
8.350000000e+003	-7.952310910e-004	-8.105335985e-004		
8.351000000e+003	-4.674384323e-004	-2.469831541e-004		
8.352000000e+003	-1.993751785e-003	4.784045725e-005		
8.353000000e+003	-3.478335706e-004	-5.368309933e-004		
8.354000000e+003	-6.752477799e-004	2.903542585e-004		
8.355000000e+003	-2.430127627e-005	-3.709543813e-004		
8.356000000e+003	-2.077747411e-003	9.068444507e-004		
8.357000000e+003	-1.403282741e-003	-3.441360918e-004		
8.358000000e+003	1.499479346e-003	1.504433946e-003		
8.359000000e+003	-8.963992483e-004	-6.817812310e-004		
8.360000000e+003	7.719993334e-004	4.267939203e-004		
8.361000000e+003	4.335044401e-004	-6.895120446e-004		
8.362000000e+003	-4.920691706e-004	3.509003875e-004		
8.363000000e+003	-6.405745056e-004	3.982311786e-004		
8.364000000e+003	-2.944764601e-004	1.733210718e-003		
8.365000000e+003	7.533051219e-004	3.218615689e-004		
8.366000000e+003	4.768450596e-004	-7.855362820e-004		
8.367000000e+003	-4.505136734e-004	7.496016363e-004		
8.368000000e+003	3.716333347e-004	4.424380768e-004		
8.369000000e+003	-6.600648971e-005	1.335011805e-003		
8.370000000e+003	-1.080547771e-003	1.093321932e-004		
8.371000000e+003	6.915500205e-004	-4.840245812e-004		
8.372000000e+003	3.621054802e-004	6.323166645e-004		
8.373000000e+003	-2.993777355e-004	-2.039280336e-004		
8.374000000e+003	-3.921139981e-004	3.527271298e-004		
8.375000000e+003	8.095527641e-004	-8.718589200e-004		
8.376000000e+003	2.602836787e-004	3.804626723e-004		
8.377000000e+003	-4.613368979e-004	-4.142438841e-004		
8.378000000e+003	-9.955962874e-004	7.601852316e-005		
8.379000000e+003	7.880519018e-004	-1.517918852e-004		
8.380000000e+003	4.378231195e-005	5.089068909e-004		
8.381000000e+003	2.043600452e-004	4.247675780e-004		
8.382000000e+003	4.787078187e-004	2.446669443e-004		
8.383000000e+003	9.885754581e-004	4.901248810e-004		
8.384000000e+003	-8.325080685e-004	3.547958518e-004		
8.385000000e+003	1.861138000e-004	3.068395271e-004		
8.386000000e+003	-1.307582203e-004	-6.242515737e-005		
8.387000000e+003	-4.389885370e-004	1.213030310e-003		
8.388000000e+003	-3.337137293e-004	3.419858335e-005		
8.389000000e+003	-4.327449772e-004	9.678498235e-004		
8.390000000e+003	4.270281125e-004	-4.043609425e-004		
8.391000000e+003	-8.631444705e-005	-1.063424670e-004		
8.392000000e+003	-2.469030482e-004	-8.734976960e-005		
8.393000000e+003	-2.816322590e-004	4.892376855e-004		
8.394000000e+003	2.985586561e-004	2.690773082e-004		
8.395000000e+003	-4.391951884e-004	8.198625415e-004		
8.396000000e+003	-6.360147843e-004	-7.917457956e-004		
8.397000000e+003	-2.478450880e-004	2.115328240e-004		
8.398000000e+003	-8.413920842e-004	4.782371549e-004		
8.399000000e+003	5.623855373e-004	-4.724971655e-004		
8.400000000e+003	-1.768067531e-005	2.004496946e-004		
8.401000000e+003	-1.396360275e-004	5.382599839e-004		
8.402000000e+003	5.117063715e-004	-2.587280951e-004		
8.403000000e+003	-6.607328460e-004	-3.391657506e-004		
8.404000000e+003	3.135474352e-004	-2.311266718e-004		
8.405000000e+003	-1.495099115e-004	-5.067404701e-004		
8.406000000e+003	-4.176096617e-004	2.508624975e-004		
8.407000000e+003	3.633411387e-004	-3.440843578e-004		
8.408000000e+003	8.127200695e-005	-4.814316095e-004		
8.409000000e+003	-2.620407616e-004	5.395058753e-004		
8.410000000e+003	-4.004527524e-004	-1.425284277e-003		
8.411000000e+003	-2.509324418e-004	-8.097702894e-005		
8.412000000e+003	2.128584889e-004	3.481682395e-004		
8.413000000e+003	-2.120910249e-004	-9.161333171e-004		
8.414000000e+003	-6.686055425e-004	9.357335753e-004		
8.415000000e+003	1.233059636e-003	-5.991942728e-004		
8.416000000e+003	7.021810406e-005	1.093761755e-004		
8.417000000e+003	-1.159665910e-003	-3.506449935e-004		
8.418000000e+003	5.669020005e-004	4.838780923e-004		
8.419000000e+003	-7.534611076e-004	-2.362975627e-004		
8.420000000e+003	-1.946857968e-004	-7.147351011e-004		
8.421000000e+003	-4.728194410e-004	-3.556180651e-004		
8.422000000e+003	-4.797369445e-004	1.816612981e-004		
8.423000000e+003	1.043701238e-003	1.997618943e-005		
8.424000000e+003	-1.648439722e-004	-2.310693346e-004		
8.425000000e+003	6.487269079e-005	2.738643840e-004		
8.426000000e+003	-7.061143380e-004	-4.791298111e-004		
8.427000000e+003	1.399412206e-004	4.790632382e-004		
8.428000000e+003	3.598638681e-004	-7.922599074e-004		
8.429000000e+003	-4.074534483e-004	9.816978413e-004		
8.430000000e+003	5.719365641e-004	-5.398134426e-005		
8.431000000e+003	-1.766458350e-004	2.589477097e-004		
8.432000000e+003	8.883663162e-005	2.375580793e-004		
8.433000000e+003	1.716931341e-004	2.090681666e-005		
8.434000000e+003	3.218315114e-004	7.808025784e-004		
8.435000000e+003	-3.307630588e-004	-2.393821387e-004		
8.436000000e+003	2.323258625e-004	-4.835928545e-004		
8.437000000e+003	4.954183762e-004	-5.359586129e-004		
8.438000000e+003	-1.084667574e-004	8.689633313e-004		
8.439000000e+003	2.515800793e-004	4.772350476e-004		
8.440000000e+003	-1.802499122e-004	6.557496128e-004		
8.441000000e+003	-2.566177769e-004	9.420960801e-006		
8.442000000e+003	-2.525126935e-004	-6.737510412e-005		
8.443000000e+003	1.915394675e-004	-8.089521953e-005		
8.444000000e+003	-3.915868994e-004	4.520945661e-004		
8.445000000e+003	-3.344325219e-004	-2.367786730e-004		
8.446000000e+003	1.736147218e-006	2.454456620e-004		
8.447000000e+003	-1.516717145e-004	-2.680338540e-005		
8.448000000e+003	5.444052988e-004	1.708196735e-004		
8.449000000e+003	1.953010500e-004	5.439508628e-005		
8.450000000e+003	5.279931322e-004	-5.456185210e-004		
8.451000000e+003	3.513933451e-004	2.333718927e-004		
8.452000000e+003	-5.043571888e-004	1.250424597e-004		
8.453000000e+003	-2.799077265e-004	8.901244720e-007		
8.454000000e+003	2.817683251e-004	7.299279200e-004		
8.455000000e+003	1.305131186e-004	6.582505245e-006		
8.456000000e+003	1.112852080e-004	1.819304506e-004		
8.457000000e+003	-7.968683000e-004	7.218805290e-004		
8.458000000e+003	-8.093534253e-004	-2.553024161e-004		
8.459000000e+003	3.326247733e-004	1.104268592e-004		
8.460000000e+003	3.163213159e-005	-3.196512727e-004		
8.461000000e+003	1.914237069e-005	4.723586540e-004		
8.462000000e+003	-2.521794254e-004	-3.972992530e-004		
8.463000000e+003	3.365967110e-004	-8.994192813e-005		
8.464000000e+003	-5.878607233e-005	-6.821184640e-004		
8.465000000e+003	1.906754918e-004	3.420464530e-004		
8.466000000e+003	-4.419087700e-004	-8.436889917e-005		
8.467000000e+003	-7.064736750e-005	-1.204773015e-004		
8.468000000e+003	2.185717447e-004	-5.442501322e-005		
8.469000000e+003	-3.264366039e-004	4.354303057e-004		
8.470000000e+003	-3.152851684e-004	-4.023723976e-004		
8.471000000e+003	2.952813179e-004	-5.011867138e-004		
8.472000000e+003	-9.506150400e-004	2.374655800e-004		
8.473000000e+003	-1.199635814e-004	2.289946534e-004		
8.474000000e+003	-7.154800695e-005	2.548393023e-004		
8.475000000e+003	-3.118934702e-005	-1.117084113e-004		
8.476000000e+003	8.759172078e-004	-7.813528139e-005		
8.477000000e+003	-1.617911751e-004	-2.165429333e-004		
8.478000000e+003	-2.084498031e-005	-5.040389019e-004		
8.479000000e+003	2.183835647e-004	-2.888156743e-004		
8.480000000e+003	1.102924076e-004	-7.735250969e-004		
8.481000000e+003	4.682957127e-004	2.399801077e-004		
8.482000000e+003	-1.446807647e-004	-5.796552217e-004		
8.483000000e+003	-9.456942723e-005	8.987260708e-005		
8.484000000e+003	4.255278481e-004	3.866617631e-004		
8.485000000e+003	5.827986069e-005	3.765717190e-005		
8.486000000e+003	1.257646119e-004	1.471000746e-004		
8.487000000e+003	-2.518780666e-004	1.386374578e-004		
8.488000000e+003	-5.334719821e-005	-3.289383583e-004		
8.489000000e+003	-2.321164095e-004	1.548251871e-005		
8.490000000e+003	-7.621160594e-004	-3.410913788e-004		
8.491000000e+003	5.666738387e-004	-1.982051741e-004		
8.492000000e+003	4.203501669e-004	3.407564963e-004		
8.493000000e+003	3.137492195e-004	1.518904150e-004		
8.494000000e+003	-4.455233651e-004	7.109348783e-006		
8.495000000e+003	-5.888719595e-004	-4.111660034e-004		
8.496000000e+003	-3.698894999e-004	-3.217878734e-004		
8.497000000e+003	8.954090595e-005	4.137081610e-005		
8.498000000e+003	8.295018296e-005	-4.704208223e-004		
8.499000000e+003	-1.097793404e-004	2.248380970e-004		
8.500000000e+003	-5.764516502e-004	7.289432869e-004		
8.501000000e+003	-4.885372931e-004	7.566780222e-004		
8.502000000e+003	-1.420683719e-004	-8.471962724e-004		
8.503000000e+003	-2.692722072e-004	-1.988279654e-004		
8.504000000e+003	3.461059991e-004	1.721080870e-004		
8.505000000e+003	-9.327590915e-005	6.472337068e-005		
8.506000000e+003	5.202609891e-004	-4.366116660e-004		
8.507000000e+003	4.785934410e-005	-4.734940495e-004		
8.508000000e+003	-5.889278484e-004	-2.780487187e-004		
8.509000000e+003	1.185657998e-004	-7.494742836e-004		
8.510000000e+003	-8.719078051e-005	-4.000597728e-004		
8.511000000e+003	2.170900704e-004	-9.010643846e-004		
8.512000000e+003	1.967773468e-004	-1.695211814e-004		
8.513000000e+003	-9.022111170e-005	-9.476839331e-004		
8.514000000e+003	-9.521902939e-005	-8.050376780e-004		
8.515000000e+003	-8.380934493e-005	9.887002111e-005		
8.516000000e+003	2.632441784e-004	-4.148632447e-005		
8.517000000e+003	5.611267302e-004	2.877919379e-004		
8.518000000e+003	-2.053768726e-004	-9.622510165e-005		
8.519000000e+003	3.270840277e-004	3.300259610e-004		
8.520000000e+003	-2.614606467e-004	5.946926247e-004		
8.521000000e+003	2.880128346e-004	-7.978854124e-004		
8.522000000e+003	5.080745634e-005	4.636245460e-004		
8.523000000e+003	-1.967270135e-004	2.619089454e-004		
8.524000000e+003	-2.342933481e-004	6.393918157e-004		
8.525000000e+003	3.788815185e-004	-1.874952114e-004		
8.526000000e+003	-8.907824329e-004	1.947866889e-004		
8.527000000e+003	7.218037470e-004	4.140633728e-005		
8.528000000e+003	3.204202799e-004	-2.663934042e-004		
8.529000000e+003	2.102002026e-004	-2.254241415e-005		
8.530000000e+003	-1.413364143e-004	4.654081014e-004		
8.531000000e+003	-2.948595154e-004	1.749611536e-004		
8.532000000e+003	5.322434462e-005	8.682714622e-005		
8.533000000e+003	1.780040978e-004	4.709956189e-004		
8.534000000e+003	-4.148933260e-004	-3.309549189e-004		
8.535000000e+003	-2.053895034e-004	9.134765740e-005		
8.536000000e+003	-2.121961313e-004	2.936534158e-004		
8.537000000e+003	-7.833285973e-004	4.806828780e-004		
8.538000000e+003	-8.136682229e-004	-6.496575396e-005		
8.539000000e+003	3.504363715e-004	2.847538727e-004		
8.540000000e+003	1.150626859e-004	5.317048325e-004		
8.541000000e+003	-4.072533616e-005	4.901391738e-004		
8.542000000e+003	8.045106979e-004	-7.354052267e-004		
8.543000000e+003	-6.509998121e-004	-6.586865128e-004		
8.544000000e+003	-5.121672891e-005	1.254044142e-005		
