Span	12800 Hz			Span	12800 Hz			
Sample frequency	32768 Hz			Sample frequency	32768 Hz			
Frequency resolution	1 Hz			Frequency resolution	1 Hz			
X axis increment	1 Hz			X axis increment	1 Hz			
X axis	0-16384 Hz			X axis	0-16384 Hz			
X axis unit	Hz			X axis unit	Hz			
Number of lines	16385			Number of lines	16385			
Value type	Complex			Value type	Complex			
Y axis unit	g			Y axis unit	N			
PhysicalChannelId	Input1			PhysicalChannelId	Input3			
Channel group	Group 1			Channel group	Group 1			
Channelgroup	Vibration			Channelgroup	Vibration			
Measured quantity	Acceleration			Measured quantity	Force			
Actual sensitivity	10.4147 mV/g			Actual sensitivity	112.41 mV/N			
Transducer sn				Transducer sn				
Transducer id				Transducer id				
Cylinder offset	0 °			Cylinder offset	0 °			
User comment				User comment				
User channel id				User channel id				
Channel id	3			Channel id	5			
Channel name	C1			Channel name	C3			
DOF id	Point1:None			DOF id	Point3:None			
Point direction sign				Point direction sign				
Point direction absolute	None			Point direction absolute	None			
Point direction	None			Point direction	None			
Point id node	Point1			Point id node	Point3			
Point id component				Point id component				
Point id	Point1			Point id	Point3			
8.046000000e+003	-5.145175214e-005	-1.061879296e-004		8.046000000e+003	-6.829678114e-006	1.396469997e-005		
8.047000000e+003	-1.801651766e-004	-5.935106946e-005		8.047000000e+003	1.344892953e-004	8.715390868e-005		
8.048000000e+003	2.164309417e-004	1.027975195e-004		8.048000000e+003	-1.819423051e-004	-1.823391794e-004		
8.049000000e+003	-1.090824974e-004	-1.017594784e-004		8.049000000e+003	3.399838897e-005	3.971375554e-005		
8.050000000e+003	-8.117795848e-005	-8.191280079e-005		8.050000000e+003	1.117434949e-004	7.676904352e-005		
8.051000000e+003	2.181056870e-004	-9.337649263e-005		8.051000000e+003	-1.095820189e-004	5.643957138e-006		
8.052000000e+003	-2.467420054e-004	2.089953376e-004		8.052000000e+003	3.226544650e-004	-1.244855048e-005		
8.053000000e+003	5.791612996e-006	-7.740024321e-005		8.053000000e+003	8.528758144e-007	1.197883030e-004		
8.054000000e+003	-1.980566908e-004	2.037221419e-004		8.054000000e+003	1.189459363e-004	-4.037244798e-005		
8.055000000e+003	-2.222034579e-004	-4.684359396e-005		8.055000000e+003	1.269459899e-004	8.967371832e-005		
8.056000000e+003	1.114066371e-004	2.339129281e-005		8.056000000e+003	-1.076526096e-004	-6.548388046e-005		
8.057000000e+003	-6.450997058e-005	1.941143359e-004		8.057000000e+003	7.723238377e-005	-6.140323239e-005		
8.058000000e+003	-8.436885169e-005	2.074596737e-004		8.058000000e+003	1.619843533e-004	-1.091018130e-004		
8.059000000e+003	-3.369971396e-005	3.296090821e-006		8.059000000e+003	4.708887354e-005	8.568118210e-005		
8.060000000e+003	2.223072614e-005	-2.292755397e-006		8.060000000e+003	-4.176072616e-005	5.401124508e-005		
8.061000000e+003	-2.437922312e-005	2.304799514e-005		8.061000000e+003	3.696923523e-005	-5.758256884e-005		
8.062000000e+003	5.985631360e-006	1.623373269e-004		8.062000000e+003	-1.976458043e-005	-1.193927310e-004		
8.063000000e+003	1.295687758e-004	1.403795357e-004		8.063000000e+003	2.746800419e-005	-9.819162369e-005		
8.064000000e+003	-1.206692446e-004	-1.671745461e-004		8.064000000e+003	-7.421115879e-005	1.555082272e-004		
8.065000000e+003	-2.411521225e-005	-2.975635587e-005		8.065000000e+003	3.767382077e-005	4.614314821e-005		
8.066000000e+003	2.803574735e-004	-2.570771632e-005		8.066000000e+003	-2.181228047e-004	-1.105436822e-004		
8.067000000e+003	1.068712515e-004	-2.424486707e-004		8.067000000e+003	-1.964269177e-004	-1.244341092e-005		
8.068000000e+003	1.090873408e-004	1.785352683e-004		8.068000000e+003	5.235054778e-005	-1.400896872e-004		
8.069000000e+003	1.295817272e-004	-2.159533215e-005		8.069000000e+003	-3.431744335e-005	-5.792476804e-005		
8.070000000e+003	1.964978665e-004	-9.893613697e-005		8.070000000e+003	-8.961460844e-005	-5.405910997e-005		
8.071000000e+003	-1.752868361e-004	-8.661792474e-005		8.071000000e+003	2.333273551e-005	5.773328303e-005		
8.072000000e+003	-1.466489269e-004	-1.603337177e-004		8.072000000e+003	-1.015641392e-004	8.111311035e-005		
8.073000000e+003	-6.338577535e-005	-9.339976584e-005		8.073000000e+003	-6.486183702e-005	1.400645269e-004		
8.074000000e+003	-2.368040533e-004	-5.217561965e-005		8.074000000e+003	1.539596706e-004	1.379077003e-004		
8.075000000e+003	4.585780489e-006	-7.238552204e-005		8.075000000e+003	-9.835977107e-005	6.339388347e-005		
8.076000000e+003	8.355515588e-005	2.613325105e-004		8.076000000e+003	-1.515056920e-005	-8.883994451e-005		
8.077000000e+003	-9.806850500e-005	-1.854381230e-004		8.077000000e+003	-1.381702168e-004	1.004959049e-004		
8.078000000e+003	-1.670132777e-004	-1.435473753e-004		8.078000000e+003	3.484505942e-005	6.636905164e-005		
8.079000000e+003	6.057590159e-005	-3.143091714e-005		8.079000000e+003	2.118030170e-005	-1.004755832e-004		
8.080000000e+003	2.416490451e-005	2.184837802e-004		8.080000000e+003	2.187092177e-004	-1.860919292e-004		
8.081000000e+003	-2.083007857e-004	1.660339984e-004		8.081000000e+003	2.166135528e-004	2.580735327e-006		
8.082000000e+003	-1.036795273e-004	9.260155583e-005		8.082000000e+003	-5.137733297e-006	4.852594793e-005		
8.083000000e+003	1.995659476e-005	7.060753416e-005		8.083000000e+003	1.111622332e-004	-4.486051694e-005		
8.084000000e+003	-2.114373807e-004	1.056572457e-004		8.084000000e+003	1.999606320e-004	-1.443844940e-005		
8.085000000e+003	-9.142947274e-005	1.179710123e-004		8.085000000e+003	8.769341366e-005	9.968400263e-006		
8.086000000e+003	2.701701816e-004	4.282431154e-005		8.086000000e+003	-3.862973608e-005	-1.978021610e-004		
8.087000000e+003	1.062715968e-004	-6.027608612e-005		8.087000000e+003	-1.954066101e-004	-3.737475708e-005		
8.088000000e+003	-5.831193630e-005	1.807318179e-004		8.088000000e+003	9.904039325e-005	-9.964186029e-005		
8.089000000e+003	-1.923273022e-004	-1.768686429e-004		8.089000000e+003	-3.527215711e-007	2.357396588e-004		
8.090000000e+003	-7.458059364e-005	1.648696612e-004		8.090000000e+003	1.715750404e-004	-1.687810254e-005		
8.091000000e+003	-7.141338320e-006	-1.042429159e-005		8.091000000e+003	3.116625885e-005	6.026104529e-005		
8.092000000e+003	-1.927238160e-007	1.096060942e-004		8.092000000e+003	3.929657396e-005	-3.620716234e-005		
8.093000000e+003	-8.598947087e-005	-1.697667343e-004		8.093000000e+003	-1.339690934e-004	1.224174339e-004		
8.094000000e+003	-1.919358541e-004	-6.402573227e-005		8.094000000e+003	1.946899602e-006	9.655245958e-005		
8.095000000e+003	6.717124836e-005	1.579731576e-004		8.095000000e+003	8.117187099e-005	-8.691457333e-005		
8.096000000e+003	3.049951978e-005	2.124646309e-004		8.096000000e+003	1.025979509e-005	-3.052467218e-005		
8.097000000e+003	-2.699597849e-005	-4.376803700e-005		8.097000000e+003	-8.011944010e-005	5.311337736e-005		
8.098000000e+003	-2.133937134e-005	2.916493080e-005		8.098000000e+003	6.676169141e-005	9.235594007e-006		
8.099000000e+003	8.968149490e-005	-1.960254221e-004		8.099000000e+003	-1.527084532e-004	4.760635420e-005		
8.100000000e+003	5.030738204e-005	4.328495072e-008		8.100000000e+003	-3.419540735e-005	-2.345373105e-006		
8.101000000e+003	-5.216980283e-005	-1.952425494e-004		8.101000000e+003	-7.522377564e-005	1.166170478e-004		
8.102000000e+003	2.800950993e-004	1.053729814e-004		8.102000000e+003	-6.101522013e-005	-2.894570644e-004		
8.103000000e+003	-7.930500807e-005	-3.502336673e-005		8.103000000e+003	4.571248792e-005	8.326903480e-005		
8.104000000e+003	9.772529488e-005	-1.749019712e-006		8.104000000e+003	-4.307507697e-005	-2.230749124e-005		
8.105000000e+003	-1.233134162e-004	-4.463068609e-005		8.105000000e+003	3.984709474e-005	1.248293556e-004		
8.106000000e+003	-7.524296906e-005	-1.929235380e-004		8.106000000e+003	-9.200467321e-005	1.473014709e-004		
8.107000000e+003	9.851431669e-005	-1.679978396e-004		8.107000000e+003	-1.562245161e-004	-6.133718125e-005		
8.108000000e+003	-3.111756570e-005	4.384383371e-005		8.108000000e+003	-1.757206974e-006	-2.819428482e-005		
8.109000000e+003	3.763532619e-005	1.130876384e-004		8.109000000e+003	7.596626529e-005	-3.951516555e-005		
8.110000000e+003	-2.245599106e-004	2.518569124e-004		8.110000000e+003	2.627484209e-004	1.113518010e-005		
8.111000000e+003	3.428120889e-005	-1.560914760e-004		8.111000000e+003	-1.846464438e-004	-3.382519253e-006		
8.112000000e+003	-1.899430000e-005	6.639927932e-005		8.112000000e+003	9.876450349e-005	5.278200661e-006		
8.113000000e+003	-7.654734917e-005	5.723984908e-005		8.113000000e+003	8.464064013e-005	1.401782811e-005		
8.114000000e+003	-3.976921138e-005	7.128852340e-005		8.114000000e+003	4.318529682e-005	1.110747871e-005		
8.115000000e+003	-1.269762552e-004	4.266882015e-007		8.115000000e+003	3.764812936e-005	1.244024024e-004		
8.116000000e+003	4.012822782e-005	1.279741958e-004		8.116000000e+003	8.716949378e-005	-4.076108962e-005		
8.117000000e+003	-1.879698519e-004	7.292200488e-005		8.117000000e+003	1.919292408e-004	1.191971460e-004		
8.118000000e+003	1.048891170e-004	2.966110842e-005		8.118000000e+003	-7.993815962e-005	-1.092799066e-004		
8.119000000e+003	1.277068240e-004	-2.411286920e-005		8.119000000e+003	-7.033127622e-005	-1.586849248e-004		
8.120000000e+003	-7.589419162e-005	-4.497887316e-005		8.120000000e+003	3.886245395e-006	9.747874719e-005		
8.121000000e+003	3.106445577e-004	-5.242405717e-005		8.121000000e+003	-1.452145225e-004	-2.688687819e-004		
8.122000000e+003	-2.809088129e-004	-6.358018768e-005		8.122000000e+003	6.419756392e-005	2.772708249e-004		
8.123000000e+003	-5.424353440e-005	1.923203577e-004		8.123000000e+003	2.224846103e-004	-4.752363748e-005		
8.124000000e+003	-6.305819347e-005	-1.062842869e-004		8.124000000e+003	-6.288538862e-005	1.334815897e-004		
8.125000000e+003	-1.024615566e-004	-6.954588160e-005		8.125000000e+003	-4.460310083e-005	1.501657098e-004		
8.126000000e+003	1.184414519e-005	-1.529868260e-004		8.126000000e+003	-1.414823055e-004	3.489622031e-005		
8.127000000e+003	1.089424545e-004	-1.295205793e-004		8.127000000e+003	-1.652097271e-004	-5.604642138e-005		
8.128000000e+003	-5.779125977e-005	7.467855362e-005		8.128000000e+003	6.922543253e-005	1.240091369e-004		
8.129000000e+003	-1.323466096e-005	-1.093846158e-004		8.129000000e+003	-1.064457465e-004	3.182094224e-005		
8.130000000e+003	2.648906943e-005	-9.202548894e-005		8.130000000e+003	-6.339732499e-005	-1.091603463e-005		
8.131000000e+003	-1.106681637e-005	5.405150815e-005		8.131000000e+003	1.686832547e-005	-5.446760042e-005		
8.132000000e+003	1.023906033e-004	-1.127236361e-004		8.132000000e+003	-1.395940344e-004	-2.877926636e-005		
8.133000000e+003	3.651539563e-005	6.792062677e-005		8.133000000e+003	1.101649559e-005	-2.980840873e-005		
8.134000000e+003	-1.276240115e-004	-5.964642400e-007		8.134000000e+003	2.835820669e-005	1.408969401e-004		
8.135000000e+003	-8.037224596e-005	1.177732641e-004		8.135000000e+003	1.615300716e-004	5.421066817e-005		
8.136000000e+003	5.168811086e-005	1.651940260e-004		8.136000000e+003	1.591282489e-004	-1.167693044e-004		
8.137000000e+003	6.219665136e-005	2.025218710e-005		8.137000000e+003	1.487312329e-005	-1.318282593e-004		
8.138000000e+003	-1.658022219e-005	6.349629491e-005		8.138000000e+003	4.611547774e-005	-1.135852017e-005		
8.139000000e+003	8.745279852e-005	-3.277713620e-004		8.139000000e+003	-3.899427538e-004	1.045433746e-004		
8.140000000e+003	2.163996436e-005	-7.953531849e-005		8.140000000e+003	-1.535717747e-004	1.801595317e-005		
8.141000000e+003	1.523990691e-005	-6.793979853e-005		8.141000000e+003	-8.768177213e-005	2.294925798e-005		
8.142000000e+003	-3.668468880e-005	3.728633189e-005		8.142000000e+003	-6.006922831e-006	-6.342485722e-005		
8.143000000e+003	2.410894344e-004	1.841372449e-004		8.143000000e+003	1.189195682e-004	-3.417489352e-004		
8.144000000e+003	-5.299135728e-005	8.704835154e-005		8.144000000e+003	1.313395478e-004	2.746616883e-005		
8.145000000e+003	1.319285999e-004	-1.088401616e-004		8.145000000e+003	-1.190814437e-004	-1.102360475e-004		
8.146000000e+003	9.717745144e-005	-1.094628936e-004		8.146000000e+003	-2.345434623e-004	-2.324774505e-005		
8.147000000e+003	7.546281514e-005	1.930951342e-004		8.147000000e+003	1.940685470e-004	-1.175203215e-004		
8.148000000e+003	-7.795801680e-005	-6.693194561e-005		8.148000000e+003	-7.115807239e-005	1.563054102e-004		
8.149000000e+003	3.453246282e-005	3.171731089e-006		8.149000000e+003	2.935544762e-005	-7.323046248e-006		
8.150000000e+003	3.639717175e-006	-2.096879991e-005		8.150000000e+003	-7.570348680e-005	-8.888508091e-006		
8.151000000e+003	-1.373639869e-005	3.088792303e-005		8.151000000e+003	3.887815546e-005	1.751496166e-005		
8.152000000e+003	3.448809474e-005	-6.186877271e-005		8.152000000e+003	-1.185477304e-004	-7.487513358e-005		
8.153000000e+003	8.803702676e-005	-8.101739054e-005		8.153000000e+003	-1.359328307e-004	-4.620525215e-005		
8.154000000e+003	-1.019250441e-004	-1.480776207e-004		8.154000000e+003	-1.987354917e-004	2.040306717e-004		
8.155000000e+003	1.315702127e-005	-9.632433184e-005		8.155000000e+003	-1.448500261e-004	8.772486035e-005		
8.156000000e+003	-4.830375686e-007	1.933193310e-004		8.156000000e+003	2.771973377e-004	-8.459461969e-005		
8.157000000e+003	-1.788915188e-006	7.935111526e-005		8.157000000e+003	3.130226833e-005	2.914914512e-005		
8.158000000e+003	4.796157470e-005	-6.832684254e-005		8.158000000e+003	-1.297328563e-004	-2.268146636e-005		
8.159000000e+003	-8.847528252e-005	5.360524759e-006		8.159000000e+003	-1.562305079e-005	4.726721818e-005		
8.160000000e+003	-5.342706076e-005	2.690255919e-005		8.160000000e+003	2.109770139e-005	4.413928764e-005		
8.161000000e+003	-2.742177261e-005	-9.269008425e-005		8.161000000e+003	-1.257376280e-004	8.220762538e-005		
8.162000000e+003	8.252748423e-006	5.962387827e-005		8.162000000e+003	-8.327564501e-006	-5.879054515e-005		
8.163000000e+003	3.976837447e-006	3.978128128e-005		8.163000000e+003	3.686478885e-005	-4.538384383e-005		
8.164000000e+003	1.623494354e-004	-4.757873898e-005		8.164000000e+003	-2.267936798e-004	-1.443108340e-004		
8.165000000e+003	-9.328279436e-005	-1.084311917e-004		8.165000000e+003	-1.496821205e-004	1.906926482e-004		
8.166000000e+003	2.860259873e-005	1.997824461e-004		8.166000000e+003	1.960285590e-004	-1.289853826e-004		
8.167000000e+003	-1.274866752e-004	1.126193607e-004		8.167000000e+003	1.572572946e-004	1.776153658e-004		
8.168000000e+003	2.746614959e-005	-9.208702258e-005		8.168000000e+003	-1.307015627e-004	4.255421300e-005		
8.169000000e+003	4.267464717e-005	-1.237453210e-004		8.169000000e+003	-8.746395906e-006	9.849759954e-005		
8.170000000e+003	1.579199633e-004	5.649912467e-005		8.170000000e+003	-1.006924358e-004	-1.426238887e-004		
8.171000000e+003	2.213070267e-004	-2.111785441e-005		8.171000000e+003	-9.036091797e-005	-1.997815998e-004		
8.172000000e+003	1.553063063e-005	1.091789735e-004		8.172000000e+003	8.953233919e-005	-1.287357736e-004		
8.173000000e+003	1.271662990e-004	-1.860371248e-005		8.173000000e+003	-8.003492985e-005	-1.347462676e-004		
8.174000000e+003	3.358897775e-005	-6.256160926e-005		8.174000000e+003	-2.546609539e-005	9.536671860e-005		
8.175000000e+003	9.405736910e-006	5.699468203e-005		8.175000000e+003	7.983193063e-005	-3.155553713e-005		
8.176000000e+003	4.243890277e-006	-8.192111053e-005		8.176000000e+003	-9.339638200e-005	4.334207188e-005		
8.177000000e+003	6.227624681e-005	1.797979187e-005		8.177000000e+003	-8.714983778e-006	-6.561262853e-005		
8.178000000e+003	-1.401500088e-004	-1.427336023e-004		8.178000000e+003	-8.592797531e-005	2.454367350e-004		
8.179000000e+003	9.214638974e-005	6.024350600e-005		8.179000000e+003	8.486623847e-005	-9.850515198e-005		
8.180000000e+003	2.043595963e-006	8.545861492e-005		8.180000000e+003	8.734539847e-007	-6.310284516e-005		
8.181000000e+003	2.476062987e-005	3.465297930e-006		8.181000000e+003	-4.896691826e-005	-9.202705769e-006		
8.182000000e+003	-1.042897235e-004	2.071630159e-004		8.182000000e+003	1.906080724e-004	3.174535959e-005		
8.183000000e+003	-1.509937820e-004	-1.168599167e-004		8.183000000e+003	-8.050401084e-005	2.284591901e-004		
8.184000000e+003	-1.995485387e-004	1.179695180e-005		8.184000000e+003	5.831033195e-005	1.552032190e-004		
8.185000000e+003	-2.807697791e-004	-5.083338274e-005		8.185000000e+003	4.028350668e-005	2.389746223e-004		
8.186000000e+003	1.534137687e-004	-8.622916981e-006		8.186000000e+003	-1.014054142e-004	-1.515757322e-004		
8.187000000e+003	-1.160315898e-004	-1.642910183e-004		8.187000000e+003	-9.970405517e-005	1.654627995e-004		
8.188000000e+003	2.060782623e-005	-1.236971482e-004		8.188000000e+003	-3.283728074e-005	4.747948879e-006		
8.189000000e+003	-3.639635562e-005	1.940583401e-004		8.189000000e+003	1.854200527e-004	6.203701196e-005		
8.190000000e+003	1.130780229e-004	-5.426719936e-005		8.190000000e+003	-9.259552462e-005	-6.402627332e-005		
8.191000000e+003	-8.385394450e-005	6.556530774e-005		8.191000000e+003	1.315131522e-004	-1.759945008e-005		
8.192000000e+003	1.075451477e-005	-8.165465273e-005		8.192000000e+003	-1.270035427e-004	2.982924889e-005		
8.193000000e+003	8.931102289e-005	2.594524197e-004		8.193000000e+003	2.566185140e-004	-1.354929409e-004		
8.194000000e+003	-8.434014153e-005	-8.461956252e-005		8.194000000e+003	-1.777788384e-005	1.025126330e-004		
8.195000000e+003	-2.483539528e-005	-2.329086128e-004		8.195000000e+003	-1.808905217e-004	1.053070009e-004		
8.196000000e+003	-4.610449663e-006	-2.058088604e-004		8.196000000e+003	-1.625998993e-004	3.211709554e-005		
8.197000000e+003	1.312624555e-004	-2.027649310e-004		8.197000000e+003	-2.145344042e-004	-9.566617518e-005		
8.198000000e+003	1.014336416e-004	8.724835514e-005		8.198000000e+003	1.063838135e-004	-1.095836051e-004		
8.199000000e+003	1.094660750e-004	-3.048895632e-004		8.199000000e+003	-2.708236862e-004	-3.558031312e-005		
8.200000000e+003	5.189150365e-005	-3.110896549e-006		8.200000000e+003	-1.373851319e-005	-8.641715249e-005		
8.201000000e+003	-1.366739015e-004	2.112533080e-004		8.201000000e+003	1.828162785e-004	2.642286745e-005		
8.202000000e+003	3.150765167e-005	-1.327023437e-004		8.202000000e+003	-1.404007635e-004	1.724810318e-005		
8.203000000e+003	-8.225331470e-006	1.609254306e-004		8.203000000e+003	1.518565405e-004	-5.173705722e-005		
8.204000000e+003	-3.188644826e-005	-1.848894189e-004		8.204000000e+003	-1.540699450e-004	2.215035238e-005		
8.205000000e+003	4.272270240e-004	1.647885819e-005		8.205000000e+003	1.931768929e-005	-2.796204644e-004		
8.206000000e+003	1.302654646e-004	-2.057976156e-005		8.206000000e+003	-1.046622765e-005	-1.230632915e-004		
8.207000000e+003	-2.541145742e-004	8.118914102e-005		8.207000000e+003	1.156917278e-004	1.987380383e-004		
8.208000000e+003	2.673237866e-005	1.118279143e-005		8.208000000e+003	-3.421198198e-005	-4.539838483e-005		
8.209000000e+003	1.591503393e-004	6.845962627e-005		8.209000000e+003	2.473892528e-005	-1.429222611e-004		
8.210000000e+003	3.091880559e-005	-1.987074623e-004		8.210000000e+003	-1.865121303e-004	-4.812814223e-005		
8.211000000e+003	-3.593929610e-005	-1.599049469e-004		8.211000000e+003	-1.152169643e-004	6.720190140e-005		
8.212000000e+003	-1.197932792e-004	-2.358695636e-004		8.212000000e+003	-1.816791628e-004	6.284992560e-005		
8.213000000e+003	-1.541049017e-004	2.074023839e-004		8.213000000e+003	1.366014039e-004	1.312823442e-004		
8.214000000e+003	3.162078345e-004	3.385400508e-004		8.214000000e+003	3.241713275e-004	-2.045298897e-004		
8.215000000e+003	-3.159567616e-004	1.001064809e-004		8.215000000e+003	1.012688699e-005	2.666793880e-004		
8.216000000e+003	-3.743442038e-005	-3.006158394e-004		8.216000000e+003	-2.284235234e-004	2.259317262e-005		
8.217000000e+003	2.915418749e-005	1.807407805e-004		8.217000000e+003	1.287945197e-004	4.773734690e-005		
8.218000000e+003	1.817381988e-004	3.108359666e-004		8.218000000e+003	2.310166019e-004	-4.624923167e-005		
8.219000000e+003	-2.053630755e-005	-6.919877777e-005		8.219000000e+003	-4.521105438e-005	4.796975190e-005		
8.220000000e+003	-3.982953061e-004	9.569619849e-005		8.220000000e+003	8.745679224e-006	2.895297075e-004		
8.221000000e+003	1.230607288e-004	-1.013017185e-004		8.221000000e+003	-4.601564797e-005	-1.475807512e-004		
8.222000000e+003	-2.092516813e-004	-5.296602088e-004		8.222000000e+003	-3.826524480e-004	2.621249769e-005		
8.223000000e+003	-1.683583399e-004	1.376800539e-005		8.223000000e+003	-4.580743916e-005	1.341361931e-004		
8.224000000e+003	1.903792021e-004	1.872649722e-004		8.224000000e+003	1.597790251e-004	-7.330131484e-005		
8.225000000e+003	5.383861851e-005	-8.956675518e-005		8.225000000e+003	-3.731305696e-005	-6.813772052e-005		
8.226000000e+003	1.306778414e-004	1.439281751e-004		8.226000000e+003	1.647171448e-004	-3.026753984e-005		
8.227000000e+003	-7.929376024e-005	8.008639086e-005		8.227000000e+003	8.373864148e-006	1.644735748e-004		
8.228000000e+003	3.121313069e-005	-1.539416865e-004		8.228000000e+003	-8.107233589e-005	-9.349697939e-005		
8.229000000e+003	5.963348195e-005	-3.785067017e-005		8.229000000e+003	-4.180156975e-005	-2.952206887e-005		
8.230000000e+003	-1.119859092e-004	-1.147993146e-005		8.230000000e+003	-7.047071267e-005	9.181305359e-005		
8.231000000e+003	1.582967151e-004	6.865088684e-005		8.231000000e+003	9.877665434e-005	-4.745608749e-005		
8.232000000e+003	1.390335831e-004	5.493888169e-005		8.232000000e+003	1.013856745e-004	-9.064077312e-005		
8.233000000e+003	3.289398956e-005	6.997705924e-006		8.233000000e+003	-7.420233032e-006	-6.518707232e-005		
8.234000000e+003	-1.445100945e-004	-3.730877412e-005		8.234000000e+003	-1.336150162e-004	6.416377437e-005		
8.235000000e+003	1.992805822e-005	1.917524699e-004		8.235000000e+003	1.389813551e-004	2.885976028e-005		
8.236000000e+003	2.131064991e-004	-4.879934502e-005		8.236000000e+003	7.434002327e-005	-1.364311756e-004		
8.237000000e+003	-1.888652414e-005	-1.677574982e-004		8.237000000e+003	-1.647973259e-004	-1.472954173e-004		
8.238000000e+003	-7.967033398e-005	-4.986770769e-005		8.238000000e+003	-6.469196524e-005	-2.566277362e-005		
8.239000000e+003	6.870492390e-005	2.615948728e-005		8.239000000e+003	3.791279596e-005	-5.806141780e-005		
8.240000000e+003	-2.018435943e-004	-4.765922179e-005		8.240000000e+003	-1.261600264e-004	1.420136596e-005		
8.241000000e+003	-3.114254241e-005	2.304505675e-004		8.241000000e+003	7.960602670e-005	2.118653501e-004		
8.242000000e+003	2.393811089e-005	-1.550127291e-004		8.242000000e+003	-1.489846618e-004	-1.524500549e-004		
8.243000000e+003	8.368194472e-006	-8.944914266e-005		8.243000000e+003	-2.106011925e-005	-6.568204117e-005		
8.244000000e+003	1.866832072e-004	1.675884899e-004		8.244000000e+003	2.125524043e-004	1.275162595e-005		
8.245000000e+003	5.665740150e-005	1.201869354e-004		8.245000000e+003	1.271740766e-004	8.490467008e-005		
8.246000000e+003	1.161845247e-004	6.652482764e-005		8.246000000e+003	4.489883167e-007	1.437181072e-005		
8.247000000e+003	5.283614318e-005	-1.090338617e-004		8.247000000e+003	-5.193454854e-005	-1.388105302e-004		
8.248000000e+003	-6.186463564e-005	2.824860671e-005		8.248000000e+003	-1.712237281e-005	-1.242815688e-005		
8.249000000e+003	-3.110107976e-005	2.517202528e-004		8.249000000e+003	9.579564357e-005	2.978058183e-004		
8.250000000e+003	9.831676446e-005	-2.857311220e-004		8.250000000e+003	7.468236436e-005	-3.701755195e-004		
8.251000000e+003	1.328497110e-004	6.465012921e-006		8.251000000e+003	1.068048296e-004	-1.861809287e-004		
8.252000000e+003	2.747954312e-005	4.697582272e-005		8.252000000e+003	1.251565118e-004	7.671893400e-006		
8.253000000e+003	-8.961918371e-005	-1.111445004e-004		8.253000000e+003	-1.610085601e-004	2.308741750e-005		
8.254000000e+003	9.398970406e-005	1.516828495e-004		8.254000000e+003	1.386121294e-004	1.480226783e-004		
8.255000000e+003	3.621168645e-005	4.004085980e-005		8.255000000e+003	8.703441381e-006	1.691275611e-005		
8.256000000e+003	-3.918020504e-005	-2.701179371e-005		8.256000000e+003	-1.265754690e-004	1.853899994e-005		
8.257000000e+003	-1.883649089e-004	3.579396763e-005		8.257000000e+003	-1.052625375e-004	9.178491018e-005		
8.258000000e+003	-4.433779442e-005	-6.348700581e-005		8.258000000e+003	-1.450708660e-004	-2.031407930e-004		
8.259000000e+003	-2.197955797e-004	1.573813259e-004		8.259000000e+003	-9.060450975e-005	1.926102559e-004		
8.260000000e+003	-5.488499302e-005	-1.439705819e-006		8.260000000e+003	9.315200441e-005	5.450770186e-005		
8.261000000e+003	1.231120000e-004	3.954368500e-005		8.261000000e+003	1.237385732e-004	-2.973492701e-005		
8.262000000e+003	1.410566728e-004	-1.406966236e-004		8.262000000e+003	1.507179986e-004	-9.697408677e-005		
8.263000000e+003	1.350486704e-004	4.451022155e-005		8.263000000e+003	1.973455364e-004	1.791183240e-005		
8.264000000e+003	-2.386267773e-005	-8.833366375e-006		8.264000000e+003	-2.550253839e-006	5.591252193e-005		
8.265000000e+003	-2.709503358e-005	3.434607161e-006		8.265000000e+003	-1.261559737e-005	-5.934187357e-006		
8.266000000e+003	1.865796797e-004	1.384749548e-004		8.266000000e+003	1.794793061e-004	2.497005335e-005		
8.267000000e+003	6.560325951e-005	-3.333250649e-005		8.267000000e+003	1.563069527e-004	-4.465875827e-005		
8.268000000e+003	5.546740498e-005	1.033493931e-004		8.268000000e+003	1.800123136e-004	1.287649775e-005		
8.269000000e+003	7.655364083e-005	7.844090181e-005		8.269000000e+003	1.334673434e-004	1.375101274e-004		
8.270000000e+003	-1.608233039e-004	3.976311560e-005		8.270000000e+003	-5.095978395e-006	-5.037434312e-005		
8.271000000e+003	1.039489647e-004	-8.723764745e-005		8.271000000e+003	5.764195521e-005	-1.976600615e-004		
8.272000000e+003	-1.790417471e-004	1.552335783e-004		8.272000000e+003	-9.285475244e-005	1.950051228e-004		
8.273000000e+003	1.843186347e-004	-8.390020008e-005		8.273000000e+003	7.048842235e-005	-2.231284307e-004		
8.274000000e+003	3.111668724e-005	9.973987890e-005		8.274000000e+003	-5.573060480e-005	-4.402468221e-006		
8.275000000e+003	5.326265847e-005	-1.069862345e-004		8.275000000e+003	1.124192568e-005	6.127292636e-006		
8.276000000e+003	3.425421707e-005	-1.834693405e-005		8.276000000e+003	7.340935554e-005	4.416106822e-005		
8.277000000e+003	5.362781224e-005	-1.930986362e-004		8.277000000e+003	-7.048125553e-005	-1.266690815e-004		
8.278000000e+003	3.649690646e-004	9.243973549e-005		8.278000000e+003	3.224389220e-004	-1.029616396e-004		
8.279000000e+003	2.456547707e-005	-1.345515342e-004		8.279000000e+003	-1.115243795e-004	-7.601383550e-005		
8.280000000e+003	2.833612313e-004	1.833763604e-005		8.280000000e+003	1.678450499e-004	-1.049863567e-004		
